record_type,time_s,raw_on,raw_off,net_raw,avg_on,avg_off,net_avg,baseline,change,label,raw_line
data,0.7,604,1023.0,419.0,604.0,1023.0,419.0,417.6,1.4,Floor,"DATA,0.7,604,1023.0,419.0,604.0,1023.0,419.0,417.6,1.4,Floor"
data,0.8,604,1023.0,419.0,604.0,1023.0,419.0,417.6,1.4,Floor,"DATA,0.8,604,1023.0,419.0,604.0,1023.0,419.0,417.6,1.4,Floor"
data,0.9,604,1023.0,419.0,604.0,1023.0,419.0,417.6,1.4,Floor,"DATA,0.9,604,1023.0,419.0,604.0,1023.0,419.0,417.6,1.4,Floor"
data,1.0,604,1023.0,419.0,604.0,1023.0,419.0,417.6,1.4,Floor,"DATA,1.0,604,1023.0,419.0,604.0,1023.0,419.0,417.6,1.4,Floor"
data,1.1,604,1023.0,419.0,604.0,1023.0,419.0,417.6,1.4,Floor,"DATA,1.1,604,1023.0,419.0,604.0,1023.0,419.0,417.6,1.4,Floor"
data,1.2,604,1023.0,419.0,604.0,1023.0,419.0,417.6,1.4,Floor,"DATA,1.2,604,1023.0,419.0,604.0,1023.0,419.0,417.6,1.4,Floor"
data,1.3,604,1023.0,419.0,604.0,1023.0,419.0,417.6,1.4,Floor,"DATA,1.3,604,1023.0,419.0,604.0,1023.0,419.0,417.6,1.4,Floor"
data,1.4,604,1023.0,419.0,604.0,1023.0,419.0,417.6,1.4,Floor,"DATA,1.4,604,1023.0,419.0,604.0,1023.0,419.0,417.6,1.4,Floor"
data,1.5,604,1023.0,419.0,604.0,1023.0,419.0,417.6,1.4,Floor,"DATA,1.5,604,1023.0,419.0,604.0,1023.0,419.0,417.6,1.4,Floor"
data,1.6,604,1023.0,419.0,604.0,1023.0,419.0,417.6,1.4,Floor,"DATA,1.6,604,1023.0,419.0,604.0,1023.0,419.0,417.6,1.4,Floor"
data,1.7,604,1023.0,419.0,604.0,1023.0,419.0,417.6,1.4,Floor,"DATA,1.7,604,1023.0,419.0,604.0,1023.0,419.0,417.6,1.4,Floor"
data,1.8,604,1023.0,419.0,604.0,1023.0,419.0,417.6,1.4,Floor,"DATA,1.8,604,1023.0,419.0,604.0,1023.0,419.0,417.6,1.4,Floor"
data,1.9,604,1023.0,419.0,604.0,1023.0,419.0,417.6,1.4,Floor,"DATA,1.9,604,1023.0,419.0,604.0,1023.0,419.0,417.6,1.4,Floor"
data,2.0,603,1023.0,420.0,603.8,1023.0,419.2,417.6,1.6,Floor,"DATA,2.0,603,1023.0,420.0,603.8,1023.0,419.2,417.6,1.6,Floor"
data,2.1,604,1023.0,419.0,603.8,1023.0,419.2,417.6,1.6,Floor,"DATA,2.1,604,1023.0,419.0,603.8,1023.0,419.2,417.6,1.6,Floor"
data,2.2,603,1023.0,420.0,603.6,1023.0,419.4,417.6,1.8,Floor,"DATA,2.2,603,1023.0,420.0,603.6,1023.0,419.4,417.6,1.8,Floor"
data,2.3,604,1023.0,419.0,603.6,1023.0,419.4,417.6,1.8,Floor,"DATA,2.3,604,1023.0,419.0,603.6,1023.0,419.4,417.6,1.8,Floor"
data,2.4,602,1023.0,421.0,603.2,1023.0,419.8,417.6,2.2,Floor,"DATA,2.4,602,1023.0,421.0,603.2,1023.0,419.8,417.6,2.2,Floor"
data,2.5,601,1023.0,422.0,602.8,1023.0,420.2,417.6,2.6,Floor,"DATA,2.5,601,1023.0,422.0,602.8,1023.0,420.2,417.6,2.6,Floor"
data,2.6,600,1023.0,423.0,602.0,1023.0,421.0,417.6,3.4,Floor,"DATA,2.6,600,1023.0,423.0,602.0,1023.0,421.0,417.6,3.4,Floor"
data,2.7,600,1023.0,423.0,601.4,1023.0,421.6,417.6,4.0,Floor,"DATA,2.7,600,1023.0,423.0,601.4,1023.0,421.6,417.6,4.0,Floor"
data,2.8,600,1023.0,423.0,600.6,1023.0,422.4,417.6,4.8,Floor,"DATA,2.8,600,1023.0,423.0,600.6,1023.0,422.4,417.6,4.8,Floor"
data,2.9,598,1023.0,425.0,599.8,1023.0,423.2,417.6,5.6,Floor,"DATA,2.9,598,1023.0,425.0,599.8,1023.0,423.2,417.6,5.6,Floor"
data,3.0,599,1023.0,424.0,599.4,1023.0,423.6,417.6,6.0,Floor,"DATA,3.0,599,1023.0,424.0,599.4,1023.0,423.6,417.6,6.0,Floor"
data,3.1,599,1023.0,424.0,599.2,1023.0,423.8,417.6,6.2,Floor,"DATA,3.1,599,1023.0,424.0,599.2,1023.0,423.8,417.6,6.2,Floor"
data,3.2,599,1023.0,424.0,599.0,1023.0,424.0,417.6,6.4,Floor,"DATA,3.2,599,1023.0,424.0,599.0,1023.0,424.0,417.6,6.4,Floor"
data,3.3,598,1023.0,425.0,598.6,1023.0,424.4,417.6,6.8,Floor,"DATA,3.3,598,1023.0,425.0,598.6,1023.0,424.4,417.6,6.8,Floor"
data,3.4,597,1023.0,426.0,598.4,1023.0,424.6,417.6,7.0,Floor,"DATA,3.4,597,1023.0,426.0,598.4,1023.0,424.6,417.6,7.0,Floor"
data,3.5,598,1023.0,425.0,598.2,1023.0,424.8,417.6,7.2,Floor,"DATA,3.5,598,1023.0,425.0,598.2,1023.0,424.8,417.6,7.2,Floor"
data,3.6,597,1023.0,426.0,597.8,1023.0,425.2,417.6,7.6,Floor,"DATA,3.6,597,1023.0,426.0,597.8,1023.0,425.2,417.6,7.6,Floor"
data,3.7,597,1023.0,426.0,597.4,1023.0,425.6,417.6,8.0,Floor,"DATA,3.7,597,1023.0,426.0,597.4,1023.0,425.6,417.6,8.0,Floor"
data,3.8,597,1023.0,426.0,597.2,1023.0,425.8,417.6,8.2,Floor,"DATA,3.8,597,1023.0,426.0,597.2,1023.0,425.8,417.6,8.2,Floor"
data,3.9,603,1023.0,420.0,598.4,1023.0,424.6,417.6,7.0,Floor,"DATA,3.9,603,1023.0,420.0,598.4,1023.0,424.6,417.6,7.0,Floor"
data,4.0,602,1023.0,421.0,599.2,1023.0,423.8,417.6,6.2,Floor,"DATA,4.0,602,1023.0,421.0,599.2,1023.0,423.8,417.6,6.2,Floor"
data,4.1,605,1023.0,418.0,600.8,1023.0,422.2,417.6,4.6,Floor,"DATA,4.1,605,1023.0,418.0,600.8,1023.0,422.2,417.6,4.6,Floor"
data,4.2,602,1023.0,421.0,601.8,1023.0,421.2,417.6,3.6,Floor,"DATA,4.2,602,1023.0,421.0,601.8,1023.0,421.2,417.6,3.6,Floor"
data,4.3,598,1023.0,425.0,602.0,1023.0,421.0,417.6,3.4,Floor,"DATA,4.3,598,1023.0,425.0,602.0,1023.0,421.0,417.6,3.4,Floor"
data,4.4,596,1023.0,427.0,600.6,1023.0,422.4,417.6,4.8,Floor,"DATA,4.4,596,1023.0,427.0,600.6,1023.0,422.4,417.6,4.8,Floor"
data,4.5,600,1023.0,423.0,600.2,1023.0,422.8,417.6,5.2,Floor,"DATA,4.5,600,1023.0,423.0,600.2,1023.0,422.8,417.6,5.2,Floor"
data,4.6,602,1023.0,421.0,599.6,1023.0,423.4,417.6,5.8,Floor,"DATA,4.6,602,1023.0,421.0,599.6,1023.0,423.4,417.6,5.8,Floor"
data,4.7,601,1023.0,422.0,599.4,1023.0,423.6,417.6,6.0,Floor,"DATA,4.7,601,1023.0,422.0,599.4,1023.0,423.6,417.6,6.0,Floor"
data,4.8,600,1023.0,423.0,599.8,1023.0,423.2,417.6,5.6,Floor,"DATA,4.8,600,1023.0,423.0,599.8,1023.0,423.2,417.6,5.6,Floor"
data,4.9,600,1023.0,423.0,600.6,1023.0,422.4,417.6,4.8,Floor,"DATA,4.9,600,1023.0,423.0,600.6,1023.0,422.4,417.6,4.8,Floor"
data,5.0,597,1023.0,426.0,600.0,1023.0,423.0,417.6,5.4,Floor,"DATA,5.0,597,1023.0,426.0,600.0,1023.0,423.0,417.6,5.4,Floor"
data,5.1,598,1023.0,425.0,599.2,1023.0,423.8,417.6,6.2,Floor,"DATA,5.1,598,1023.0,425.0,599.2,1023.0,423.8,417.6,6.2,Floor"
data,5.2,597,1023.0,426.0,598.4,1023.0,424.6,417.6,7.0,Floor,"DATA,5.2,597,1023.0,426.0,598.4,1023.0,424.6,417.6,7.0,Floor"
data,5.3,596,1023.0,427.0,597.6,1023.0,425.4,417.6,7.8,Floor,"DATA,5.3,596,1023.0,427.0,597.6,1023.0,425.4,417.6,7.8,Floor"
data,5.4,596,1023.0,427.0,596.8,1023.0,426.2,417.6,8.6,Floor,"DATA,5.4,596,1023.0,427.0,596.8,1023.0,426.2,417.6,8.6,Floor"
data,5.5,596,1023.0,427.0,596.6,1023.0,426.4,417.6,8.8,Floor,"DATA,5.5,596,1023.0,427.0,596.6,1023.0,426.4,417.6,8.8,Floor"
data,5.6,596,1023.0,427.0,596.2,1023.0,426.8,417.6,9.2,Floor,"DATA,5.6,596,1023.0,427.0,596.2,1023.0,426.8,417.6,9.2,Floor"
data,5.7,596,1023.0,427.0,596.0,1023.0,427.0,417.6,9.4,Floor,"DATA,5.7,596,1023.0,427.0,596.0,1023.0,427.0,417.6,9.4,Floor"
